dataset,fold_id,partition,block_id,budget_fraction,method,selected_n,predicted_worst_value,realized_worst_value,realized_mean_value,realized_scenario_spread,solver_gap,feasible
bts,1,set_cal,2024-04-03,0.05,PointwiseWorstAction,44.0,171.7019833615587,54.0384950971503,80.28245741599987,74.46781819305812,,1.0
bts,1,set_cal,2024-04-03,0.05,ScenarioCVaR,44.0,171.7019833615587,54.0384950971503,80.28245741599987,74.46781819305812,,1.0
bts,1,set_cal,2024-04-03,0.05,RiskFirst,44.0,36.98572497888316,97.55393034191151,145.80211644309983,141.83627341984402,,1.0
bts,1,set_cal,2024-04-03,0.05,TemporalContext2024,44.0,33.77388450413596,71.3539303419115,106.50211644309981,102.53627341984402,,1.0
bts,1,set_cal,2024-04-03,0.05,NetworkPropagation2024,44.0,35.614321366947024,102.2007388525498,152.77232920905726,148.80648618580142,,1.0
bts,1,set_cal,2024-04-03,0.05,CalibratedUncertainty2025,44.0,33.69861408595435,83.15547755346772,124.20443726043413,120.2385942371783,,1.0
bts,1,set_cal,2024-04-03,0.05,MappedPTO2026,44.0,41.971063820076374,97.93103363335166,146.10894785084827,140.20192835700425,,1.0
bts,1,set_cal,2024-04-03,0.05,GroupAware2025,44.0,36.94193672245549,91.27893034191149,136.3146164430998,131.786273419844,,1.0
bts,1,set_cal,2024-04-03,0.05,RobustImprovement2025,44.0,36.19621215919293,119.6761009986794,177.1962606462544,159.81207925801883,,1.0
bts,1,set_cal,2024-04-03,0.1,StructuralRobust,88.0,253.15919104475822,189.8688369695654,280.58737983599315,248.9683126983316,0.0,1.0
bts,1,set_cal,2024-04-03,0.1,ExpectedActionValue,88.0,249.35915562115576,206.73909677369954,307.1472959947598,291.8121772513386,,1.0
bts,1,set_cal,2024-04-03,0.1,PointwiseWorstAction,88.0,249.03122288929933,218.20968500899366,324.6031783477009,311.14305960427964,,1.0
bts,1,set_cal,2024-04-03,0.1,ScenarioCVaR,88.0,249.03122288929933,218.20968500899366,324.6031783477009,311.14305960427964,,1.0
bts,1,set_cal,2024-04-03,0.1,RiskFirst,88.0,76.34275926390154,184.2549085146634,274.671683249739,261.84158683281794,,1.0
bts,1,set_cal,2024-04-03,0.1,TemporalContext2024,88.0,74.5593092935313,171.30490851466334,255.19668324973895,241.9915868328181,,1.0
bts,1,set_cal,2024-04-03,0.1,NetworkPropagation2024,88.0,78.45051456145056,185.0499085146634,275.98918324973897,264.096586832818,,1.0
bts,1,set_cal,2024-04-03,0.1,CalibratedUncertainty2025,88.0,65.80700796984634,211.97311333420302,315.5889736476996,297.80875099566254,,1.0
bts,1,set_cal,2024-04-03,0.1,MappedPTO2026,88.0,77.34642273529231,217.39802968238138,324.7082400013161,314.2922060843952,,1.0
bts,1,set_cal,2024-04-03,0.1,GroupAware2025,88.0,71.07643446656222,168.2784379264281,251.26580089679777,242.62688095046505,,1.0
bts,1,set_cal,2024-04-03,0.1,RobustImprovement2025,88.0,73.17850016080138,237.11237797110837,351.27325135573403,325.18338434876944,,1.0
bts,1,set_cal,2024-04-03,0.2,StructuralRobust,176.0,290.6214378577101,441.3441112211563,655.813949981512,612.2723236048437,0.0,1.0
bts,1,set_cal,2024-04-03,0.2,ExpectedActionValue,176.0,363.87339461846767,293.18594194792695,435.40521940371343,409.47751801738616,,1.0
bts,1,set_cal,2024-04-03,0.2,PointwiseWorstAction,176.0,364.3006840489176,327.4838686571264,486.0522934895323,454.1259722683531,,1.0
bts,1,set_cal,2024-04-03,0.2,ScenarioCVaR,176.0,364.3006840489176,327.4838686571264,486.0522934895323,454.1259722683531,,1.0
bts,1,set_cal,2024-04-03,0.2,RiskFirst,176.0,142.62484614275385,473.5312338955308,706.4526170159861,677.6208633111602,,1.0
bts,1,set_cal,2024-04-03,0.2,TemporalContext2024,176.0,147.88930964006988,391.7847373639314,584.0548419155568,556.887860938004,,1.0
bts,1,set_cal,2024-04-03,0.2,NetworkPropagation2024,176.0,143.9898598042066,455.16752940744624,678.8626498530202,649.6978179169021,,1.0
bts,1,set_cal,2024-04-03,0.2,CalibratedUncertainty2025,176.0,145.7892301397976,446.08762811949265,665.0991911769569,634.8573086598408,,1.0
bts,1,set_cal,2024-04-03,0.2,MappedPTO2026,176.0,148.4029492709868,463.5960720745795,691.961536826006,666.217252182031,,1.0
bts,1,set_cal,2024-04-03,0.2,GroupAware2025,176.0,156.84472849544406,362.66466059882976,541.2064158094677,520.2771026436411,,1.0
bts,1,set_cal,2024-04-03,0.2,RobustImprovement2025,176.0,132.69680104246203,371.9905836143001,553.0175416352889,522.6300382390796,,1.0
bts,1,set_cal,2024-04-04,0.01,StructuralRobust,10.0,66.10165934287552,13.640142225904446,20.378875310687658,19.768840099420053,0.0,1.0
bts,1,set_cal,2024-04-04,0.01,ExpectedActionValue,10.0,59.05535658652677,1.25,1.875,1.875,,1.0
bts,1,set_cal,2024-04-04,0.01,PointwiseWorstAction,10.0,59.05535658652677,1.25,1.875,1.875,,1.0
bts,1,set_cal,2024-04-04,0.01,ScenarioCVaR,10.0,59.05535658652677,1.25,1.875,1.875,,1.0
bts,1,set_cal,2024-04-04,0.01,RiskFirst,10.0,7.229290949947664,18.998142225904445,28.039875310687655,24.609840099420055,,1.0
bts,1,set_cal,2024-04-04,0.01,TemporalContext2024,10.0,5.96878549034017,17.718142225904444,26.119875310687654,22.689840099420053,,1.0
bts,1,set_cal,2024-04-04,0.01,NetworkPropagation2024,10.0,7.603486996444852,18.998142225904445,28.039875310687655,24.609840099420055,,1.0
bts,1,set_cal,2024-04-04,0.01,CalibratedUncertainty2025,10.0,6.806096671479585,8.690142225904445,12.953875310687653,12.34384009942005,,1.0
bts,1,set_cal,2024-04-04,0.01,MappedPTO2026,10.0,5.11815094564018,12.701219512195124,19.051829268292682,19.051829268292682,,1.0
bts,1,set_cal,2024-04-04,0.01,GroupAware2025,10.0,6.738946383592677,16.318142225904445,24.019875310687656,20.58984009942005,,1.0
bts,1,set_cal,2024-04-04,0.01,RobustImprovement2025,10.0,5.596158621712941,13.890142225904446,20.703875310687657,19.718840099420056,,1.0
bts,1,set_cal,2024-04-04,0.03,StructuralRobust,31.0,133.59471390256925,47.67628019836447,70.78051976937769,65.27626580811008,0.0,1.0
bts,1,set_cal,2024-04-04,0.03,ExpectedActionValue,31.0,123.09778462299695,30.597247085931148,45.42390288696123,41.88414482244511,,1.0
bts,1,set_cal,2024-04-04,0.03,PointwiseWorstAction,31.0,123.42207264009133,31.63592633121417,46.98192175488576,43.442163690369625,,1.0
bts,1,set_cal,2024-04-04,0.03,ScenarioCVaR,31.0,123.42207264009133,31.63592633121417,46.98192175488576,43.442163690369625,,1.0
bts,1,set_cal,2024-04-04,0.03,RiskFirst,31.0,20.932383090915806,36.25936173809957,53.88170457898034,50.07666936771274,,1.0
bts,1,set_cal,2024-04-04,0.03,TemporalContext2024,31.0,22.608368158982096,36.20936173809957,53.80670457898034,50.00166936771274,,1.0
bts,1,set_cal,2024-04-04,0.03,NetworkPropagation2024,31.0,20.480143655398354,38.90936173809957,57.85670457898034,54.05166936771274,,1.0
bts,1,set_cal,2024-04-04,0.03,CalibratedUncertainty2025,31.0,23.06957029247503,27.759361738099567,41.13170457898033,37.326669367712725,,1.0
bts,1,set_cal,2024-04-04,0.03,MappedPTO2026,31.0,20.932383090915806,36.25936173809957,53.88170457898033,50.076669367712725,,1.0
bts,1,set_cal,2024-04-04,0.03,GroupAware2025,31.0,25.00102112200432,37.65936173809957,55.98170457898034,52.17666936771274,,1.0
bts,1,set_cal,2024-04-04,0.03,RobustImprovement2025,31.0,29.421609719099045,47.67628019836447,70.78051976937769,65.27626580811008,,1.0
bts,1,set_cal,2024-04-04,0.05,StructuralRobust,51.0,162.69374666407364,94.79794395127823,140.70794061242353,129.54062575372,0.0,1.0
bts,1,set_cal,2024-04-04,0.05,ExpectedActionValue,51.0,168.06564432249573,55.88510321346488,83.23068707826184,78.75342901374572,,1.0
bts,1,set_cal,2024-04-04,0.05,PointwiseWorstAction,51.0,169.24226921451964,63.44224607060774,94.69140136397613,91.15164329945999,,1.0
bts,1,set_cal,2024-04-04,0.05,ScenarioCVaR,51.0,169.24226921451964,63.44224607060774,94.69140136397613,91.15164329945999,,1.0
bts,1,set_cal,2024-04-04,0.05,RiskFirst,51.0,36.336282295135746,54.33494480087013,80.76851667313619,75.2642627118686,,1.0
bts,1,set_cal,2024-04-04,0.05,TemporalContext2024,51.0,36.9827122055959,59.79065908658442,88.95208810170762,83.44783414044002,,1.0
bts,1,set_cal,2024-04-04,0.05,NetworkPropagation2024,51.0,37.9004689622642,50.88645995238529,75.59578940040892,70.0915354391413,,1.0
